date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:40:39	27962/27962	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:38%20GMT	http://api.jquery.com/category/selectors/hierarchy-selectors/	/Users/benoit/websites/api.jquery.com/api.jquery.com/category/selectors/hierarchy-selectors/index.html	(from http://api.jquery.com/)
16:40:39	33010/33010	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:38%20GMT	http://api.jquery.com/child-selector/	/Users/benoit/websites/api.jquery.com/api.jquery.com/child-selector/index.html	(from http://api.jquery.com/)
16:40:39	33472/33472	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:38%20GMT	http://api.jquery.com/category/traversing/tree-traversal/	/Users/benoit/websites/api.jquery.com/api.jquery.com/category/traversing/tree-traversal/index.html	(from http://api.jquery.com/)
16:40:40	61045/61045	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:38%20GMT	http://api.jquery.com/children/	/Users/benoit/websites/api.jquery.com/api.jquery.com/children/index.html	(from http://api.jquery.com/)
16:40:41	38592/38592	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:39%20GMT	http://api.jquery.com/class-selector/	/Users/benoit/websites/api.jquery.com/api.jquery.com/class-selector/index.html	(from http://api.jquery.com/)
16:40:41	33264/33264	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:39%20GMT	http://api.jquery.com/category/data/	/Users/benoit/websites/api.jquery.com/api.jquery.com/category/data/index.html	(from http://api.jquery.com/)
16:40:41	47284/47284	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:39%20GMT	http://api.jquery.com/category/utilities/	/Users/benoit/websites/api.jquery.com/api.jquery.com/category/utilities/index.html	(from http://api.jquery.com/)
16:40:41	37685/37685	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:39%20GMT	http://api.jquery.com/clearQueue/	/Users/benoit/websites/api.jquery.com/api.jquery.com/clearQueue/index.html	(from http://api.jquery.com/)
16:40:43	33405/33405	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:41%20GMT	http://api.jquery.com/category/events/mouse-events/	/Users/benoit/websites/api.jquery.com/api.jquery.com/category/events/mouse-events/index.html	(from http://api.jquery.com/)
16:40:43	37673/37673	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:41%20GMT	http://api.jquery.com/click/	/Users/benoit/websites/api.jquery.com/api.jquery.com/click/index.html	(from http://api.jquery.com/)
16:40:43	25905/25905	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:41%20GMT	http://api.jquery.com/category/manipulation/copying/	/Users/benoit/websites/api.jquery.com/api.jquery.com/category/manipulation/copying/index.html	(from http://api.jquery.com/)
16:40:43	49759/49759	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:41%20GMT	http://api.jquery.com/clone/	/Users/benoit/websites/api.jquery.com/api.jquery.com/clone/index.html	(from http://api.jquery.com/)
16:40:44	51493/51493	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:42%20GMT	http://api.jquery.com/closest/	/Users/benoit/websites/api.jquery.com/api.jquery.com/closest/index.html	(from http://api.jquery.com/)
